365.8810325    -0.0025592
525.8136925    0.0064455
736.2514029    -0.0234123
806.3973064    -0.0016114
845.6790123    0.0386730
887.7665544    0.0187678
921.4365881    -0.0418957
963.5241302    -0.0049289
1025.2525253    -0.0423697
1106.6217733    -0.0058768
1168.3501684    0.0566825
1207.6318743    0.0102370
1263.7485971    -0.0153555
1328.2828283    0.0377251
1398.4287318    -0.0139336
1474.1863075    -0.0158294
1533.1088664    0.0102370
1578.0022447    0.0073934
1642.5364759    0.0287204
1693.0415264    -0.0390521
1735.1290685    -0.0319431
1788.4399551    -0.0437915
1858.5858586    -0.0096682
1942.7609428    0.0254028
2015.7126824    0.0334597
2144.7811448    0.0111848
2175.6453423    -0.0471090
2223.3445567    -0.0049289
2285.0729517    -0.0030332
2327.1604938    0.0277725
2374.8597082    0.0168720
2430.9764310    -0.0314692
2495.5106622    -0.0324171
2565.6565657    0.0040758
2647.0258137    0.0111848
2700.3367003    0.0505213
2734.0067340    0.0334597
3196.9696970    -0.0210427
3253.0864198    -0.0276777
3300.7856341    -0.0129858
3351.2906846    0.0045498
3396.1840629    0.0249289
3429.8540965    0.0358294
3460.7182941    0.0201896
3525.2525253    -0.0153555
3586.9809203    -0.0238863
3617.8451178    -0.0186730
3657.1268238    -0.0091943
3710.4377104    0.0007583
3797.4186308    0.0235071
3836.7003367    0.0344076
3867.5645342    0.0126066
3901.2345679    0.0178199
3940.5162738    0.0021801
3982.6038159    -0.0319431
4021.8855219    -0.0144076
4075.1964085    0.0126066
4117.2839506    0.0102370
4162.1773288    0.0197156
4212.6823793    -0.0091943
4271.6049383    0.0012322
4324.9158249    -0.0129858
4364.1975309    -0.0191469
4409.0909091    -0.0110900
4465.2076319    0.0111848
4518.5185185    0.0149763
4563.4118967    0.0216114
