44.7928	0.0199052
15.3975	0.0324645
48.9922	0.0151659
19.5969	0.021327
22.3964	0.0187204
19.5969	0.0191943
15.3975	0.0265403
26.5957	0.0182464
36.3942	0.0184834
44.7928	0.0149289
13.9978	0.028673
26.5957	0.0241706
30.7951	0.0187204
32.1948	0.0180095
32.1948	0.0246445
46.1926	0.0161137
16.7973	0.0270142
29.3953	0.0206161
34.9944	0.0191943
12.598	0.0417062
30.7951	0.0291469
23.7962	0.0232227
44.7928	0.0154028
40.5935	0.0172986
29.3953	0.0229858
15.3975	0.0296209
15.3975	0.0229858
34.9944	0.0165877
26.5957	0.0187204
19.5969	0.021327
26.5957	0.0199052
32.1948	0.0199052
30.7951	0.0180095
39.1937	0.0165877
40.5935	0.0172986
15.3975	0.0265403
19.5969	0.0258294
27.9955	0.0101896
23.7962	0.0125592
26.5957	0.0116114
26.5957	0.0118483
19.5969	0.0132701
15.3975	0.0149289
13.9978	0.014218
47.5924	0.0109005
13.9978	0.0158768
18.1971	0.0168246
23.7962	0.0130332
30.7951	0.0118483
23.7962	0.0146919
18.1971	0.0175355
13.9978	0.0187204
20.9966	0.0158768
25.196	0.0135071
16.7973	0.0146919
26.5957	0.0101896
23.7962	0.0111374
20.9966	0.0120853
23.7962	0.0109005
26.5957	0.0104265
32.1948	0.0135071
18.1971	0.0127962
19.5969	0.0116114
26.5957	0.0101896
30.7951	0.00995261
26.5957	0.0113744
19.5969	0.0127962
