366.9309173    -0.0088995
528.3125708    0.0245933
737.8255946    -0.0227751
805.7757644    0.0059330
848.2446206    0.0375120
887.8822197    0.0001914
921.8573046    -0.0165550
964.3261608    0.0059330
1026.6138165    -0.0227751
1108.7202718    -0.0036364
1168.1766704    0.0011483
1207.8142695    0.0183732
1264.4394111    -0.0036364
1326.7270668    0.0116746
1397.5084938    -0.0122488
1473.9524349    -0.0175120
1530.5775764    0.0006699
1578.7089468    0.0078469
1643.8278596    0.0288995
1691.9592299    0.0040191
1734.4280861    -0.0184689
1785.3907135    -0.0313876
1859.0033975    -0.0065072
1941.1098528    0.0207656
2014.7225368    0.0083254
2144.9603624    -0.0007656
2173.2729332    -0.0385646
2221.4043035    -0.0074641
2283.6919592    0.0044976
2326.1608154    0.0207656
2374.2921857    0.0174163
2430.9173273    -0.0294737
2493.2049830    -0.0160766
2563.9864100    -0.0103349
2643.2616082    0.0044976
2697.0554926    0.0403828
2731.0305776    0.0576077
3192.5254813    -0.0088995
3249.1506229    -0.0189474
3297.2819932    -0.0141627
3348.2446206    0.0083254
3390.7134768    0.0159809
3427.5198188    0.0198086
3455.8323896    0.0068900
3520.9513024    -0.0079426
3583.2389581    -0.0232536
3611.5515289    -0.0093780
3651.1891280    -0.0022010
3707.8142695    -0.0022010
3792.7519819    0.0217225
3832.3895810    0.0279426
3863.5334088    0.0044976
3894.6772367    -0.0050718
3937.1460929    0.0097608
3976.7836920    -0.0199043
4019.2525481    -0.0165550
4067.3839185    0.0001914
4112.6840317    0.0064115
4157.9841450    0.0169378
4208.9467724    0.0006699
4265.5719139    -0.0045933
4319.3657984    -0.0117703
4359.0033975    -0.0208612
4401.4722537    -0.0041148
4458.0973952    0.0111962
4511.8912797    0.0155024
4557.1913930    0.0202871
