413.213885778    0.017345972
323.628219485    -0.022464455
544.792833147    0.039146919
513.997760358    -0.025781991
788.353863382    -0.007772512
690.369540873    -0.038104265
827.547592385    0.020189573
788.353863382    -0.022464455
872.340425532    0.057630332
827.547592385    0.020189573
908.734602464    0.038672986
869.540873460    0.000284360
939.529675252    -0.014881517
908.734602464    -0.067962085
992.721164614    0.013554502
939.529675252    -0.022938389
1065.509518477    -0.023412322
992.721164614    -0.060379147
1155.095184770    0.009763033
1065.509518477    -0.020094787
1183.090705487    0.086066351
1155.095184770    0.028720379
1233.482642777    0.034881517
1180.291153415    -0.013459716
1295.072788354    0.003601896
1233.482642777    -0.033838863
1359.462486002    0.056208531
1295.072788354    0.020189573
1429.451287794    0.011184834
1365.061590146    -0.038104265
1519.036954087    0.000758294
1426.651735722    -0.031469194
1552.631578947    0.037725118
1519.036954087    -0.016303318
1608.622620381    0.028720379
1549.832026876    -0.012511848
1678.611422172    0.048151659
1608.622620381    0.009763033
1703.807390817    0.003601896
1678.611422172    -0.079810427
1765.397536394    -0.002559242
1703.807390817    -0.060853081
1812.989921613    -0.020094787
1765.397536394    -0.066540284
1902.575587906    0.006445498
1812.989921613    -0.024360190
1983.762597984    0.042938389
1902.575587906    0.008341232
2042.553191489    0.056682464
1983.762597984    0.010710900
2157.334826428    0.040568720
2126.539753639    -0.018672986
2188.129899216    -0.023886256
2157.334826428    -0.069857820
2258.118701008    0.011658768
2188.129899216    -0.021516588
2308.510638298    0.015924171
2255.319148936    -0.021516588
2347.704367301    0.049573460
2308.510638298    0.006919431
2400.895856663    0.037251185
2347.704367301    -0.002559242
2462.486002240    -0.011090047
2398.096304591    -0.050900474
2524.076147816    -0.013933649
2462.486002240    -0.049952607
2602.463605823    0.021137441
2524.076147816    -0.012037915
2683.650615901    0.029194313
2602.463605823    -0.005402844
2714.445688690    0.077061611
2683.650615901    0.023981043
2753.639417693    0.059526066
2714.445688690    0.007867299
3223.964165733    -0.010616114
3167.973124300    -0.030995261
3271.556550952    -0.014881517
3223.964165733    -0.040000000
3324.748040314    -0.001137441
3271.556550952    -0.024360190
3375.139977604    0.016872038
3321.948488242    -0.006824645
3414.333706607    0.038672986
3375.139977604    0.012132701
3445.128779395    0.050995261
3414.333706607    0.021137441
3473.124300112    0.034881517
3445.128779395    0.006445498
3568.309070549    -0.003981043
3473.124300112    -0.025781991
3596.304591265    -0.007772512
3568.309070549    -0.039526066
3629.899216125    -0.001611374
3593.505039194    -0.035260664
3677.491601344    0.003601896
3629.899216125    -0.022464455
3739.081746920    0.013080569
3677.491601344    -0.010616114
3814.669652856    0.038672986
3767.077267637    0.009289100
3851.063829787    0.052417062
3814.669652856    0.017345972
3876.259798432    0.031090047
3848.264277716    -0.006350711
3915.453527436    0.033933649
3873.460246361    0.002180095
3963.045912654    0.016398104
3912.653975364    -0.010616114
3993.840985442    -0.016303318
3960.246360582    -0.045687204
4044.232922732    -0.003981043
3991.041433371    -0.024360190
4091.825307951    0.023981043
4044.232922732    0.001706161
4133.818589026    0.022559242
4091.825307951    -0.001611374
4181.410974244    0.031090047
4133.818589026    0.009289100
4234.602463606    0.001706161
4181.410974244    -0.019146919
4298.992161254    0.014976303
4234.602463606    -0.012037915
4335.386338186    0.000284360
4298.992161254    -0.025308057
4374.580067189    -0.006824645
4335.386338186    -0.030047393
4427.771556551    -0.001137441
4374.580067189    -0.021516588
4489.361702128    0.021611374
4427.771556551    0.001706161
4539.753639418    0.026824645
4486.562150056    0.004075829
4578.947368421    0.034881517
4539.753639418    0.009289100
