6173.9380023    -0.0291244
6219.8622273    -0.0200000
6254.3053961    -0.0111521
6298.7944891    0.0076498
6344.7187141    0.0148387
6384.9024110    0.0214747
6419.3455798    0.0195392
6471.0103330    0.0043318
6529.8507463    -0.0258065
6570.0344432    0.0040553
6604.4776119    -0.0023041
6634.6153846    0.0117972
6674.7990815    0.0148387
6720.7233065    0.0057143
6755.1664753    0.0079263
6798.2204363    -0.0169585
6849.8851894    -0.0269124
6900.1148106    -0.0136406
6944.6039036    -0.0000922
6980.4822044    -0.0092166
7009.1848450    0.0095853
7040.7577497    0.0098618
7075.2009185    0.0170507
7115.3846154    0.0134562
7158.4385763    0.0289401
7211.5384615    -0.0147465
7254.5924225    -0.0139171
7284.7301952    -0.0139171
7326.3490241    -0.0296774
7365.0975890    -0.0266359
7395.2353617    -0.0017512
7435.4190586    0.0286636
7475.6027555    0.0289401
7508.6107922    0.0358525
7551.6647532    0.0217512
7600.4592423    -0.0224885
7656.4293915    -0.0105991
7705.2238806    0.0123502
7751.1481056    0.0187097
7795.6371986    0.0035023
7830.0803674    -0.0064516
7860.2181401    -0.0025806
7890.3559127    0.0151152
7936.2801378    -0.0086636
7980.7692308    -0.0169585
8020.9529277    -0.0177880
8061.1366246    -0.0103226
8099.8851894    0.0189862
8145.8094145    0.0217512
8194.6039036    0.0043318
8249.1389208    0.0087558
8292.1928817    -0.0172350
