6.17E+03	3.01E+01	-2.91E-02	8.16E-03
6.22E+03	1.58E+01	-2.00E-02	1.20E-02
6.25E+03	2.08E+01	-1.12E-02	1.05E-02
6.30E+03	2.51E+01	7.65E-03	8.85E-03
6.34E+03	2.01E+01	1.48E-02	1.04E-02
6.38E+03	2.01E+01	2.15E-02	1.05E-02
6.42E+03	1.44E+01	1.95E-02	1.26E-02
6.47E+03	3.73E+01	4.33E-03	9.95E-03
6.53E+03	2.08E+01	-2.58E-02	1.16E-02
6.57E+03	2.01E+01	4.06E-03	1.16E-02
6.60E+03	1.58E+01	-2.30E-03	1.37E-02
6.63E+03	1.58E+01	1.18E-02	1.35E-02
6.67E+03	2.58E+01	1.48E-02	1.05E-02
6.72E+03	2.01E+01	5.71E-03	1.20E-02
6.76E+03	1.51E+01	7.93E-03	1.40E-02
6.80E+03	2.87E+01	-1.70E-02	1.05E-02
6.85E+03	2.44E+01	-2.69E-02	9.68E-03
6.90E+03	2.51E+01	-1.36E-02	1.16E-02
6.94E+03	2.01E+01	-9.22E-05	1.13E-02
6.98E+03	1.58E+01	-9.22E-03	1.24E-02
7.01E+03	1.51E+01	9.59E-03	1.26E-02
7.04E+03	1.51E+01	9.86E-03	1.26E-02
7.08E+03	2.01E+01	1.71E-02	1.16E-02
7.12E+03	2.01E+01	1.35E-02	1.16E-02
7.16E+03	2.37E+01	2.89E-02	1.05E-02
7.21E+03	2.94E+01	-1.47E-02	9.95E-03
7.25E+03	1.44E+01	-1.39E-02	1.33E-02
7.28E+03	1.58E+01	-1.39E-02	1.37E-02
7.33E+03	2.58E+01	-2.97E-02	1.04E-02
7.37E+03	1.58E+01	-2.66E-02	1.33E-02
7.40E+03	1.58E+01	-1.75E-03	1.31E-02
7.44E+03	2.51E+01	2.87E-02	1.06E-02
7.48E+03	1.51E+01	2.89E-02	1.48E-02
7.51E+03	2.01E+01	3.59E-02	1.24E-02
7.55E+03	2.37E+01	2.18E-02	1.11E-02
7.60E+03	2.58E+01	-2.25E-02	1.05E-02
7.66E+03	3.01E+01	-1.06E-02	9.54E-03
7.71E+03	2.01E+01	1.24E-02	1.18E-02
7.75E+03	2.51E+01	1.87E-02	1.08E-02
7.80E+03	2.01E+01	3.50E-03	1.18E-02
7.83E+03	1.51E+01	-6.45E-03	1.34E-02
7.86E+03	1.58E+01	-2.58E-03	1.40E-02
7.89E+03	1.51E+01	1.51E-02	1.44E-02
7.94E+03	2.44E+01	-8.66E-03	1.06E-02
7.98E+03	2.08E+01	-1.70E-02	1.13E-02
8.02E+03	2.01E+01	-1.78E-02	1.23E-02
8.06E+03	2.01E+01	-1.03E-02	1.26E-02
8.10E+03	1.94E+01	1.90E-02	1.19E-02
8.15E+03	2.51E+01	2.18E-02	1.02E-02
8.19E+03	2.58E+01	4.33E-03	1.01E-02
8.25E+03	2.80E+01	8.76E-03	9.26E-03
8.29E+03	1.51E+01	-1.72E-02	1.49E-02
