3.66E+02	4.48E+01	-2.56E-03	1.99E-02
5.26E+02	1.54E+01	6.45E-03	3.25E-02
7.36E+02	4.90E+01	-2.34E-02	1.52E-02
8.06E+02	1.96E+01	-1.61E-03	2.13E-02
8.46E+02	2.24E+01	3.87E-02	1.87E-02
8.88E+02	1.96E+01	1.88E-02	1.92E-02
9.21E+02	1.54E+01	-4.19E-02	2.65E-02
9.64E+02	2.66E+01	-4.93E-03	1.82E-02
1.03E+03	3.64E+01	-4.24E-02	1.85E-02
1.11E+03	4.48E+01	-5.88E-03	1.49E-02
1.17E+03	1.40E+01	5.67E-02	2.87E-02
1.21E+03	2.66E+01	1.02E-02	2.42E-02
1.26E+03	3.08E+01	-1.54E-02	1.87E-02
1.33E+03	3.22E+01	3.77E-02	1.80E-02
1.40E+03	3.22E+01	-1.39E-02	2.46E-02
1.47E+03	4.62E+01	-1.58E-02	1.61E-02
1.53E+03	1.68E+01	1.02E-02	2.70E-02
1.58E+03	2.94E+01	7.39E-03	2.06E-02
1.64E+03	3.50E+01	2.87E-02	1.92E-02
1.69E+03	1.26E+01	-3.91E-02	4.17E-02
1.74E+03	3.08E+01	-3.19E-02	2.91E-02
1.79E+03	2.38E+01	-4.38E-02	2.32E-02
1.86E+03	4.48E+01	-9.67E-03	1.54E-02
1.94E+03	4.06E+01	2.54E-02	1.73E-02
2.02E+03	2.94E+01	3.35E-02	2.30E-02
2.14E+03	1.54E+01	1.12E-02	2.96E-02
2.18E+03	1.54E+01	-4.71E-02	2.30E-02
2.22E+03	3.50E+01	-4.93E-03	1.66E-02
2.29E+03	2.66E+01	-3.03E-03	1.87E-02
2.33E+03	1.96E+01	2.78E-02	2.13E-02
2.37E+03	2.66E+01	1.69E-02	1.99E-02
2.43E+03	3.22E+01	-3.15E-02	1.99E-02
2.50E+03	3.08E+01	-3.24E-02	1.80E-02
2.57E+03	3.92E+01	4.08E-03	1.66E-02
2.65E+03	4.06E+01	1.12E-02	1.73E-02
2.70E+03	1.54E+01	5.05E-02	2.65E-02
2.73E+03	1.96E+01	3.35E-02	2.58E-02
3.20E+03	2.80E+01	-2.10E-02	1.02E-02
3.25E+03	2.38E+01	-2.77E-02	1.26E-02
3.30E+03	2.66E+01	-1.30E-02	1.16E-02
3.35E+03	2.66E+01	4.55E-03	1.18E-02
3.40E+03	1.96E+01	2.49E-02	1.33E-02
3.43E+03	1.54E+01	3.58E-02	1.49E-02
3.46E+03	1.40E+01	2.02E-02	1.42E-02
3.53E+03	4.76E+01	-1.54E-02	1.09E-02
3.59E+03	1.40E+01	-2.39E-02	1.59E-02
3.62E+03	1.82E+01	-1.87E-02	1.68E-02
3.66E+03	2.38E+01	-9.19E-03	1.30E-02
3.71E+03	3.08E+01	7.58E-04	1.18E-02
3.80E+03	2.38E+01	2.35E-02	1.47E-02
3.84E+03	1.82E+01	3.44E-02	1.75E-02
3.87E+03	1.40E+01	1.26E-02	1.87E-02
3.90E+03	2.10E+01	1.78E-02	1.59E-02
3.94E+03	2.52E+01	2.18E-03	1.35E-02
3.98E+03	1.68E+01	-3.19E-02	1.47E-02
4.02E+03	2.66E+01	-1.44E-02	1.02E-02
4.08E+03	2.38E+01	1.26E-02	1.11E-02
4.12E+03	2.10E+01	1.02E-02	1.21E-02
4.16E+03	2.38E+01	1.97E-02	1.09E-02
4.21E+03	2.66E+01	-9.19E-03	1.04E-02
4.27E+03	3.22E+01	1.23E-03	1.35E-02
4.32E+03	1.82E+01	-1.30E-02	1.28E-02
4.36E+03	1.96E+01	-1.91E-02	1.16E-02
4.41E+03	2.66E+01	-1.11E-02	1.02E-02
4.47E+03	3.08E+01	1.12E-02	9.95E-03
4.52E+03	2.66E+01	1.50E-02	1.14E-02
4.56E+03	1.96E+01	2.16E-02	1.28E-02
