3.67E+02	4.54E+01	-8.90E-03	1.45E-02
5.28E+02	1.56E+01	2.46E-02	2.49E-02
7.38E+02	4.96E+01	-2.28E-02	1.28E-02
8.06E+02	1.84E+01	5.93E-03	1.73E-02
8.48E+02	2.27E+01	3.75E-02	1.52E-02
8.88E+02	1.84E+01	1.91E-04	1.56E-02
9.22E+02	1.56E+01	-1.66E-02	2.23E-02
9.64E+02	2.69E+01	5.93E-03	1.54E-02
1.03E+03	3.83E+01	-2.28E-02	1.52E-02
1.11E+03	4.68E+01	-3.64E-03	1.21E-02
1.17E+03	1.42E+01	1.15E-03	2.23E-02
1.21E+03	2.69E+01	1.84E-02	1.92E-02
1.26E+03	3.12E+01	-3.64E-03	1.54E-02
1.33E+03	3.26E+01	1.17E-02	1.45E-02
1.40E+03	3.12E+01	-1.22E-02	1.97E-02
1.47E+03	4.68E+01	-1.75E-02	1.30E-02
1.53E+03	1.56E+01	6.70E-04	2.18E-02
1.58E+03	3.12E+01	7.85E-03	1.64E-02
1.64E+03	3.54E+01	2.89E-02	1.54E-02
1.69E+03	1.42E+01	4.02E-03	3.39E-02
1.73E+03	3.26E+01	-1.85E-02	2.32E-02
1.79E+03	2.55E+01	-3.14E-02	1.87E-02
1.86E+03	4.68E+01	-6.51E-03	1.26E-02
1.94E+03	4.25E+01	2.08E-02	1.35E-02
2.01E+03	2.98E+01	8.33E-03	1.82E-02
2.14E+03	1.70E+01	-7.66E-04	2.27E-02
2.17E+03	1.56E+01	-3.86E-02	1.82E-02
2.22E+03	3.54E+01	-7.46E-03	1.28E-02
2.28E+03	2.69E+01	4.50E-03	1.47E-02
2.33E+03	2.13E+01	2.08E-02	1.66E-02
2.37E+03	2.69E+01	1.74E-02	1.52E-02
2.43E+03	3.40E+01	-2.95E-02	1.52E-02
2.49E+03	3.12E+01	-1.61E-02	1.40E-02
2.56E+03	3.97E+01	-1.03E-02	1.23E-02
2.64E+03	4.25E+01	4.50E-03	1.37E-02
2.70E+03	1.56E+01	4.04E-02	2.04E-02
2.73E+03	1.98E+01	5.76E-02	2.06E-02
3.19E+03	2.98E+01	-8.90E-03	7.82E-03
3.25E+03	2.41E+01	-1.89E-02	9.00E-03
3.30E+03	2.55E+01	-1.42E-02	8.29E-03
3.35E+03	2.69E+01	8.33E-03	8.77E-03
3.39E+03	1.98E+01	1.60E-02	9.95E-03
3.43E+03	1.56E+01	1.98E-02	1.04E-02
3.46E+03	1.70E+01	6.89E-03	1.04E-02
3.52E+03	4.82E+01	-7.94E-03	8.06E-03
3.58E+03	1.42E+01	-2.33E-02	1.18E-02
3.61E+03	1.70E+01	-9.38E-03	1.26E-02
3.65E+03	2.41E+01	-2.20E-03	9.24E-03
3.71E+03	3.12E+01	-2.20E-03	8.77E-03
3.79E+03	2.41E+01	2.17E-02	1.04E-02
3.83E+03	1.84E+01	2.79E-02	1.26E-02
3.86E+03	1.28E+01	4.50E-03	1.37E-02
3.89E+03	1.98E+01	-5.07E-03	1.11E-02
3.94E+03	2.41E+01	9.76E-03	9.72E-03
3.98E+03	1.42E+01	-1.99E-02	1.09E-02
4.02E+03	2.69E+01	-1.66E-02	8.06E-03
4.07E+03	2.41E+01	1.91E-04	8.53E-03
4.11E+03	2.13E+01	6.41E-03	9.24E-03
4.16E+03	2.55E+01	1.69E-02	8.06E-03
4.21E+03	2.69E+01	6.70E-04	8.06E-03
4.27E+03	3.26E+01	-4.59E-03	9.95E-03
4.32E+03	1.98E+01	-1.18E-02	9.00E-03
4.36E+03	2.13E+01	-2.09E-02	8.53E-03
4.40E+03	2.69E+01	-4.11E-03	7.58E-03
4.46E+03	3.12E+01	1.12E-02	6.87E-03
4.51E+03	2.55E+01	1.55E-02	8.53E-03
4.56E+03	1.98E+01	2.03E-02	9.95E-03
